,height,top,bottom,threshold
0,3.3746223564954683,2.2779456193353473,4.38368580060423,0.37500000000000006
1,3.221212121212121,2.242424242424242,4.154545454545454,0.38750000000000007
2,3.211480362537764,2.2507552870090635,4.102719033232629,0.4000000000000001
3,3.1419939577039275,2.2598187311178246,4.030211480362538,0.4125000000000001
4,3.0515151515151517,2.3454545454545452,4.003030303030303,0.4250000000000001
5,3.003030303030303,2.3878787878787877,4.039393939393939,0.4375000000000001
6,2.996969696969697,2.606060606060606,4.178787878787879,0.4500000000000001
7,2.984848484848485,2.672727272727273,4.378787878787879,0.46250000000000013
8,2.945288753799392,2.768996960486322,4.425531914893617,0.47500000000000014
9,2.978723404255319,2.930091185410334,4.632218844984802,0.48750000000000016
