,height,top,bottom,threshold
0,3.221212121212121,2.242424242424242,4.154545454545454,0.38750000000000007
1,3.193939393939394,2.257575757575758,4.112121212121212,0.39375000000000004
2,3.211480362537764,2.2507552870090635,4.102719033232629,0.4
3,3.205438066465257,2.2900302114803623,4.111782477341389,0.40625
4,3.1419939577039275,2.2598187311178246,4.030211480362538,0.4125
5,3.108761329305136,2.302114803625378,4.039274924471299,0.41874999999999996
6,3.0515151515151517,2.3454545454545452,4.003030303030303,0.42499999999999993
7,3.0272727272727273,2.375757575757576,4.003030303030303,0.4312499999999999
8,3.003030303030303,2.3878787878787877,4.039393939393939,0.4374999999999999
9,2.984848484848485,2.5515151515151517,4.106060606060606,0.44374999999999987
10,2.996969696969697,2.606060606060606,4.178787878787879,0.44999999999999984
